glfsd_stock_id,agency_stock_id,agency_code,_lake,state_prov,manUnit,grid_10min,location_primary,location_secondary,latitude,longitude,year,month,day,stock_method,species_code,_strain,yearclass,life_stage,age_months,_clip,clip_efficiency,phys_chem_mark,tag_type,cwt_number,tag_retention,mean_length_mm,total_weight_kg,stocking_mortality,lot_code,hatchery_abbrev,number_stocked,notes
35516,,MIDNR,SU,MI,MS2,1512,,"Lake Superior, L Girls Point-Omans Marina",,,2004,5,25,u,BNT,SEE,2003,y,,,,,,,,180,1100,99,P-BNT-SE-D-02-KE-CN-TH,,16720,State Plant
35570,,INDNR,MI,IN,MM8,2509,,Lake Michigan,,,2004,7,8,t,BNT,UNKN,2004,suf,7,,,,,,,129,,99,04UIL,,46238,WHITING PARK
35618,,ILDNR,MI,IL,ILL,2703,,"Chicago, Calumet Harbor",,,2004,7,6,t,BNT,PLY,2004,f,7,,,,,,,127,480,99,,,10000,
35619,,ILDNR,MI,IL,ILL,2603,,"Chicago, Belmont Harbor",,,2004,7,7,t,BNT,PLY,2004,f,7,,,,,,,127,481,99,,,10000,
35620,,ILDNR,MI,IL,ILL,2603,,"Chicago, Montrose Harbor",,,2004,7,7,t,BNT,PLY,2004,f,7,,,,,,,127,481,99,,,10000,
35621,,ILDNR,MI,IL,ILL,2302,,North Point Marina,,,2004,7,8,t,BNT,PLY,2004,f,7,,,,,,,127,461,99,,,10000,
35622,,ILDNR,MI,IL,ILL,2302,,Waukegan South Harbor,,,2004,7,8,t,BNT,PLY,2004,f,7,,,,,,,127,461,99,,,10000,
35623,,ILDNR,MI,IL,ILL,2402,,Highland Park,,,2004,7,7,t,BNT,PLY,2004,f,7,,,,,,,127,481,99,,,10000,
35624,,ILDNR,MI,IL,ILL,2503,,"Evanston, Dawes Park",,,2004,7,7,t,BNT,PLY,2004,f,7,,,,,,,127,481,99,,,10000,
35867,,PAFBC,ER,PA,O3,718,,Wb Conneaut Ck,,,2004,4,16,t,BNT,DOM,2003,y,16,,,,,,,196,249,1,,,2350,
35871,,PAFBC,ER,PA,PENN,522,,Sevenmile Ck,,,2004,5,5,t,BNT,DOM,2003,y,17,,,,,,,281,128,1,,,400,
35874,,PAFBC,ER,PA,PENN,522,,Twelvemile Ck,,,2004,5,8,t,BNT,DOM,2003,y,17,,,,,,,281,75,1,,,235,
35877,,PAFBC,ER,PA,PENN,522,,Fourmile Ck,,,2004,4,23,t,BNT,DOM,2003,y,16,,,,,,,281,170,1,,,490,
35879,,PAFBC,ER,PA,PENN,619,,Elk Ck,,,2004,5,13,t,BNT,DOM,2003,y,17,,,,,,,196,21,1,,,200,
35918,,PAFBC,ER,PA,PENN,619,,Little Elk Ck,,,2004,4,16,t,BNT,DOM,2003,y,16,,,,,,,196,148,1,,,1400,
35920,,PAFBC,ER,PA,O3,718,,Temple Ck,,,2004,4,16,t,BNT,DOM,2003,y,16,,,,,,,196,874,1,,,8205,
35922,,PAFBC,ER,PA,PENN,619,,Lake Erie,,,2004,5,20,t,BNT,DOM,2003,y,17,,,,,,,216,1657,1,,,13000,
35923,,PAFBC,ER,PA,PENN,620,,Walnut Ck,,,2004,4,25,t,BNT,DOM,2003,y,16,,,,,,,216,38,1,,,300,
92997,3472,NYDEC,ON,NY,NO3,424,Dexter Falls,Black River,,,2004,5,27,s,BNT,UNKN,2004,sf,6,,,,,,,,66,0,BT-4-RL-RA-SR,SRFH,20000,
92998,3473,NYDEC,ON,NY,NO2,424,Association Island Cut,Henderson Harbor,,,2004,5,12,b,BNT,UNKN,2003,y,17,,,,,,,,3696,0,BT-3-RL1-RA-CA-SR,SRFH,30400,
92999,3474,NYDEC,ON,NY,NO2,424,Association Island Cut,Henderson Harbor,,,2004,5,12,b,BNT,UNKN,2003,y,17,,,,,,,,1653,0,BT-3-RL1-RA-CA-SR,SRFH,13600,
93000,3475,NYDEC,ON,NY,NO2,523,Boat Launch,Stony Creek,,,2004,5,27,s,BNT,UNKN,2004,sf,6,,,,,,,,33,0,BT-4-RL-RA-SR,SRFH,10000,
93001,3476,NYDEC,ON,NY,NO2,523,Boat Launch,Stony Creek,,,2004,5,6,s,BNT,UNKN,2003,y,17,,,,,,,,290,0,BT-3-RL1-RA-CA-SR,SRFH,2400,
93002,3477,NYDEC,ON,NY,NO2,623,Selkirk Shores State Park,Selkirk,43.58333333,-76.225,2004,5,13,b,BNT,UNKN,2003,y,17,,,,,,,,2612,0,BT-3-RL1-RA-CA-SR,SRFH,28800,
93003,3478,NYDEC,ON,NY,NO2,721,,Oswego,43.48055556,-76.51666667,2004,5,13,b,BNT,UNKN,2003,y,17,,,,,,,,1741,0,BT-3-RL1-RA-CA-SR,SRFH,19200,
93004,3479,NYDEC,ON,NY,NO2,721,,Oswego,43.35972222,-76.52944444,2004,5,19,b,BNT,UNKN,2003,y,17,,,,,,,,888,0,BT-3-RL1-RA-CA-SR,SRFH,9600,
93005,3480,NYDEC,ON,NY,NO2,720,,Fair Haven,43.35972222,-76.71944444,2004,5,14,b,BNT,UNKN,2003,y,17,,,,,,,,3110,0,BT-3-RL1-RA-CA-SR,SRFH,28800,
93006,3481,NYDEC,ON,NY,NO2,819,Sodus Point,Sodus,,,2004,5,18,s,BNT,UNKN,2003,y,16,LP,,,,,,,1733,0,BT-3-RL-CA-CD,CSFH,14710,
93007,3482,NYDEC,ON,NY,NO2,819,Sodus Point,Sodus,,,2004,5,18,s,BNT,UNKN,2003,y,15,LP,,,,,,,633,0,BT-3-RL-RA-CD,CSFH,5290,
93008,3483,NYDEC,ON,NY,NO2,819,,Sodus,43.285,-76.98611111,2004,5,19,b,BNT,UNKN,2003,y,16,LV,,,,,,,1119,0,BT-3-RL-CA-CD,CSFH,10000,
93009,3484,NYDEC,ON,NY,NO2,819,,Sodus,43.285,-76.98611111,2004,5,19,b,BNT,UNKN,2003,y,15,LV,,,,,,,1236,0,BT-3-RL-RA-CD,CSFH,10000,
93010,3485,NYDEC,ON,NY,NO1,817,,Pultneyville,,,2004,5,19,s,BNT,UNKN,2003,y,17,,,,,,,,2223,0,BT-3-RL1-CA,CASFH,15000,
93011,3486,NYDEC,ON,NY,NO1,816,Joe Abraham Property,Webster,,,2004,5,28,s,BNT,UNKN,2003,y,18,,,,,,,,1855,0,BT-3-RL1-RA-CA-SR,SRFH,18000,
93012,3487,NYDEC,ON,NY,NO1,815,Off Peter Frank Property,Irondequoit Bay,,,2004,6,7,s,BNT,UNKN,2003,y,16,,,,,,,,2478,0,BT-3-RL-RA-CD,CSFH,17980,
93013,3488,NYDEC,ON,NY,NO1,815,Kodak Water Plant,Rochester,,,2004,6,9,s,BNT,UNKN,2003,y,16,,,,,,,,2561,0,BT-3-RL-RA-CD,CSFH,17960,
93014,3489,NYDEC,ON,NY,NO1,815,,Braddocks Bay,,,2004,6,4,s,BNT,UNKN,2003,y,16,,,,,,,,1678,0,BT-3-RL-RA-CD,CSFH,12100,
93015,3490,NYDEC,ON,NY,NO1,815,,Braddocks Bay,,,2004,6,8,s,BNT,UNKN,2003,y,16,,,,,,,,810,0,BT-3-RL-RA-CD,CSFH,5860,
93016,3491,NYDEC,ON,NY,NO1,713,Hamlin Beach State Park,Hamlin,,,2004,5,28,s,BNT,UNKN,2003,y,16,,,,,,,,1516,0,BT-3-RL-RA-CD,CSFH,10900,
93017,3492,NYDEC,ON,NY,NO1,713,Hamlin Beach State Park,Hamlin,,,2004,6,3,s,BNT,UNKN,2003,y,18,,,,,,,,1011,0,BT-3-RL-RA-BA-CS,CS,6240,
93018,3493,NYDEC,ON,NY,NO1,713,Hamlin Beach State Park,Hamlin,,,2004,6,15,s,BNT,UNKN,2003,y,16,,,,,,,,871,0,BT-3-RL-RA-CD,CSFH,6130,
93019,3494,NYDEC,ON,NY,NO1,711,,Point Breeze,,,2004,5,17,s,BNT,UNKN,2003,y,17,ADLP,,,,,,,1851,0,BT-3-RL1-RA-CA-SR,SRFH,20000,
93020,3495,NYDEC,ON,NY,NO1,711,,Point Breeze,43.39361111,-78.20055556,2004,5,17,b,BNT,UNKN,2003,y,17,ADLV,,,,,,,1972,0,BT-3-RL1-RA-CA-SR,SRFH,20000,
93021,3496,NYDEC,ON,NY,NO1,708,,Olcott,,,2004,5,14,s,BNT,UNKN,2003,y,15,,,,,,,,840,0,BT-3-RL-RA-CD,CSFH,8000,
93022,3497,NYDEC,ON,NY,NO1,708,,Olcott,,,2004,5,27,s,BNT,UNKN,2003,y,16,,,,,,,,1669,0,BT-3-RL-RA-CD,CSFH,12000,
93023,3498,NYDEC,ON,NY,NO1,707,Route 425 Access,Wilson,,,2004,5,13,s,BNT,UNKN,2003,y,15,,,,,,,,840,0,BT-3-RL-RA-CD,CSFH,8000,
93024,3499,NYDEC,ON,NY,NO1,707,Route 425 Access,Wilson,,,2004,5,26,s,BNT,UNKN,2003,y,16,,,,,,,,1378,0,BT-3-RL-RA-CD,CSFH,12000,
93025,3500,NYDEC,ON,NY,NO1,806,Lewiston Sand Docks,Niagara River,,,2004,5,4,s,BNT,UNKN,2003,y,15,,,,,,,,434,0,BT-3-RL-RA-CD,CSFH,4000,
20131160,,OMNR,ON,ON,OO1,702,Bronte Beach Park,Bronte Cr.,43.39246,-79.71085,2003,3,31,t,BNT,GAN,2001,y,16,RV,,,,,,,444,99,167,,10935,OMNR ID = 1408
20131161,,OMNR,ON,ON,OO1,603,Lakefront Promenade,"Ontario, L.",43.56478,-79.56181,2003,3,31,t,BNT,GAN,2001,y,16,RV,,,,,,,189,99,167,,4669,OMNR ID = 1409
20131162,,OMNR,ON,ON,OO1,702,Bronte Beach Park,Bronte Cr.,43.39246,-79.71085,2003,3,31,t,BNT,GAN,2001,y,16,RV,,,,,,,165,99,167,,4379,OMNR ID = 1410
20131163,,OMNR,ON,ON,OO1,802,Burlington Canal,"Ontario, L.",43.29785,-79.79716,2003,4,2,t,BNT,GAN,2001,y,17,RV,,,,,,,244,99,167,,6502,OMNR ID = 1411
20131164,,OMNR,ON,ON,OO1,603,Lakefront Promenade,"Ontario, L.",43.56478,-79.56181,2003,4,2,t,BNT,GAN,2001,y,17,RV,,,,,,,200,99,167,,5334,OMNR ID = 1412
20131165,,OMNR,ON,ON,OO1,802,Burlington Canal,"Ontario, L.",43.29785,-79.79716,2003,4,2,t,BNT,GAN,2001,y,17,RV,,,,,,,330,99,167,,8539,OMNR ID = 1413
20131193,,OMNR,ON,ON,OO1,803,Fifty Point Ca,"Ontario, L.",43.22591,-79.62419,2003,4,3,t,BNT,GAN,2001,y,17,RV,,,,,,,270,99,167,,6986,OMNR ID = 1552
20131194,,OMNR,ON,ON,OO1,803,Fifty Point Ca,"Ontario, L.",43.22591,-79.62419,2003,4,3,t,BNT,GAN,2001,y,17,RV,,,,,,,296,99,167,,8058,OMNR ID = 1554
20131195,,OMNR,ON,ON,OO1,804,Jordan Harbour,"Ontario, L.",43.18473,-79.37672,2003,4,3,t,BNT,GAN,2001,y,17,RV,,,,,,,185,99,167,,5036,OMNR ID = 1555
20131196,,OMNR,ON,ON,OO1,804,Jordan Harbour,"Ontario, L.",43.18473,-79.37672,2003,4,4,t,BNT,GAN,2001,y,17,RV,,,,,,,130,99,167,,3539,OMNR ID = 1556
20131197,,OMNR,ON,ON,OO1,804,Jordan Harbour,"Ontario, L.",43.18473,-79.37672,2003,4,4,t,BNT,GAN,2001,y,17,RV,,,,,,,69,99,167,,1464,OMNR ID = 1557
20131198,,OMNR,ON,ON,OO1,805,Port Dalhousie East,"Ontario, L.",43.20661,-79.2634,2003,4,4,t,BNT,GAN,2001,y,17,RV,,,,,,,570,99,167,,11925,OMNR ID = 1558
20131199,,OMNR,ON,ON,OO1,805,Port Dalhousie East,"Ontario, L.",43.20661,-79.2634,2003,4,4,t,BNT,GAN,2001,y,17,RV,,,,,,,90,99,167,,2083,OMNR ID = 1559
20131200,,OMNR,ON,ON,OO1,805,Port Dalhousie East,"Ontario, L.",43.20661,-79.2634,2003,4,8,t,BNT,GAN,2001,y,17,RV,,,,,,,410,99,167,,9489,OMNR ID = 1560
20131201,,OMNR,ON,ON,OO1,805,Port Dalhousie East,"Ontario, L.",43.20661,-79.2634,2003,4,8,t,BNT,GAN,2001,y,17,RV,,,,,,,179,99,167,,4103,OMNR ID = 1561
20131202,,OMNR,ON,ON,OO1,802,Burlington Canal,"Ontario, L.",43.29785,-79.79716,2003,4,8,t,BNT,GAN,2001,y,17,RV,,,,,,,329,99,167,,7521,OMNR ID = 1562
20131220,,OMNR,ON,ON,OO1,605,Ashbridge'S Bay,"Ontario, L.",43.65902,-79.31194,2003,3,27,t,BNT,GAN,2001,y,16,RV,,,,,,,349,99,131,,7356,OMNR ID = 1583
20131221,,OMNR,ON,ON,OO2,505,Bluffer'S Park,"Ontario, L.",43.7068,-79.2337,2003,3,27,t,BNT,GAN,2001,y,16,RV,,,,,,,359,99,131,,7814,OMNR ID = 1584
20131222,,OMNR,ON,ON,OO4,220,Millhaven Wharf,"Ontario, L.",44.19298,-76.74057,2003,3,28,t,BNT,GAN,2001,y,16,RV,,,,,,,365,99,131,,7725,OMNR ID = 1585
20131223,,OMNR,ON,ON,OO1,605,Ashbridge'S Bay,"Ontario, L.",43.65902,-79.31194,2003,5,13,t,BNT,GAN,2001,y,18,RV,,,,,,,555,99,131,,8679,OMNR ID = 1586
20131224,,OMNR,ON,ON,OO2,408,Oshawa Harbour,"Ontario, L.",43.86568,-78.82331,2003,5,14,t,BNT,GAN,2001,y,18,RV,,,,,,,594,99,131,,10596,OMNR ID = 1587
20131225,,OMNR,ON,ON,OO2,505,Bluffer'S Park,"Ontario, L.",43.7068,-79.2337,2003,5,15,t,BNT,GAN,2001,y,18,RV,,,,,,,540,99,131,,8553,OMNR ID = 1588
20131226,,OMNR,ON,ON,OO2,506,401 Bridge,Duffins Cr.,43.8465,-79.05135,2003,5,17,t,BNT,GAN,2001,y,18,RV,,,,,,,665,99,131,,10514,OMNR ID = 1589
20131227,,OMNR,ON,ON,OO2,413,Lakeport,"Ontario, L.",43.97368,-77.95485,2003,5,28,t,BNT,GAN,2001,y,18,RV,,,,,,,630,99,131,,10626,OMNR ID = 1590
20131228,,OMNR,ON,ON,OO4,220,Millhaven Wharf,"Ontario, L.",44.19298,-76.74057,2003,5,29,t,BNT,GAN,2001,y,18,RV,,,,,,,550,99,131,,8851,OMNR ID = 1591
20192340,343,OMNR,HU,ON,GB4,923,,Judges Cr.,44.961,-81.2141,2003,10,17,t,BNT,GAN,2003,y,11,,,,,,,,24,0,10082,,3000,fs_event: 343
20195320,5202,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,4,29,t,BNT,GAN,2003,y,17,,,,,,,,108,0,10083,,1200,fs_event: 5202
20195321,5256,OMNR,HU,ON,OH3,1220,,Baie Du Dore,44.3489,-81.5543,2003,4,29,t,BNT,GAN,2002,y,17,,,,,,,,102,0,10080,,1200,fs_event: 5256
20195322,5259,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,4,30,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10085,,1244,fs_event: 5259
20195323,5260,OMNR,HU,ON,OH3,1220,,Bruce Twp Con 12Invr,44.3762,-81.5246,2003,4,30,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5260
20195324,5261,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,4,30,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5261
20195325,5262,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,4,30,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5262
20195326,5263,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,5,1,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5263
20195327,5264,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,5,1,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5264
20195328,5265,OMNR,HU,ON,OH3,1122,,Sauble River,44.6627,-81.2731,2003,5,2,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5265
20195329,5266,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,5,3,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1200,fs_event: 5266
20195330,5267,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,5,3,t,BNT,GAN,2003,y,17,,,,,,,,102,0,10083,,1243,fs_event: 5267
20195349,5505,OMNR,HU,ON,GB4,1031,,Coldwater R Site 1,44.664,-79.639,2003,5,5,t,BNT,GAN,2002,y,18,RV,,,,,,,56,0,,,2525,fs_event: 5505
20195350,5506,OMNR,HU,ON,GB4,1031,,Coldwater R Site 2,44.62712,-79.65414,2003,5,5,t,BNT,GAN,2002,y,18,RV,,,,,,,56,0,,,2524,fs_event: 5506
20195351,5507,OMNR,HU,ON,GB4,1031,,Wye R. Site # 1,44.6675,-79.8919,2003,5,5,t,BNT,GAN,2002,y,18,RV,,,,,,,56,0,,,10098,fs_event: 5507
20195352,5508,OMNR,HU,ON,GB4,1129,,Marl Cr. - Site # 1,44.4706,-79.8452,2003,5,5,t,BNT,GAN,2002,y,18,RV,,,,,,,56,0,,,5048,fs_event: 5508
20195353,5509,OMNR,HU,ON,GB4,1031,,Hog Creek,44.7199,-79.7792,2003,5,5,t,BNT,GAN,2002,y,18,RV,,,,,,,56,0,,,3188,fs_event: 5509
20195364,5530,OMNR,HU,ON,OH5,2017,,Highland Glen Boat Launch,43.0976,-82.1214,2003,9,3,t,BNT,GAN,2003,y,10,,,,,,,,32,0,10081,,2540,fs_event: 5530
20195365,5531,OMNR,HU,ON,OH5,2017,,Highland Glen Boat Launch,43.0976,-82.1214,2003,10,1,t,BNT,GAN,2003,y,10,,,,,,,,32,0,10081,,2739,fs_event: 5531
20195366,5532,OMNR,HU,ON,MH6,2015,,Purdys Dock,42.9903,-82.4211,2003,9,23,t,BNT,GAN,2003,y,10,,,,,,,,30,0,10081,,10473,fs_event: 5532
20195367,5533,OMNR,HU,ON,MH6,2015,,St Clair River,42.9835,-82.4169,2003,9,30,t,BNT,GAN,2003,y,10,,,,,,,,35,0,10081,,14586,fs_event: 5533
20195368,5534,OMNR,HU,ON,MH6,2015,,Sarnia Bay Marina,42.9807,-82.4122,2003,10,1,t,BNT,GAN,2003,y,10,,,,,,,,32,0,10081,,7078,fs_event: 5534
20195387,6242,OMNR,HU,ON,OH3,1121,,Southampton Dock,44.5012,-81.3733,2003,10,15,t,BNT,GAN,2003,y,11,,,,,,,,24,0,10083,,3000,fs_event: 6242
20195388,6243,OMNR,HU,ON,OH3,1122,,Sauble River,44.6627,-81.2731,2003,10,15,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6243
20195389,6244,OMNR,HU,ON,GB4,923,,Judges Cr.,44.961,-81.2141,2003,10,17,t,BNT,GAN,2003,y,11,,,,,,,,242,0,10085,,3000,fs_event: 6244
20195390,6245,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,10,19,t,BNT,GAN,2003,y,11,,,,,,,,24,0,10083,,3000,fs_event: 6245
20195391,6246,OMNR,HU,ON,OH3,1220,,Baie Du Dore,44.3489,-81.5543,2003,10,19,t,BNT,GAN,2003,y,11,,,,,,,,24,0,10085,,3000,fs_event: 6246
20195392,6247,OMNR,HU,ON,OH3,1320,,Kincardine Dock,44.1773,-81.642,2003,10,19,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6247
20195393,6248,OMNR,HU,ON,OH3,1220,,Bruce Twp Con 12Invr,44.3762,-81.5246,2003,10,19,t,BNT,GAN,2003,y,11,,,,,,,,24,0,10083,,3000,fs_event: 6248
20195394,6249,OMNR,HU,ON,OH3,1221,,Port Elgin,44.4423,-81.4048,2003,10,20,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6249
20195395,6250,OMNR,HU,ON,OH3,1320,,Kincardine Dock,44.1773,-81.642,2003,10,20,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6250
20195396,6251,OMNR,HU,ON,OH3,1122,,Sauble River,44.6627,-81.2731,2003,10,20,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6251
20195397,6252,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,10,21,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6252
20195398,6253,OMNR,HU,ON,OH3,1320,,Kincardine Dock,44.1773,-81.642,2003,10,21,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6253
20195399,6254,OMNR,HU,ON,OH3,1320,,Kincardine Dock,44.1773,-81.642,2003,10,21,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6254
20195400,6255,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,10,24,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6255
20195401,6256,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,10,22,t,BNT,GAN,2003,y,11,,,,,,,,26,0,10083,,3000,fs_event: 6256
20195403,6259,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,10,23,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6259
20195404,6261,OMNR,HU,ON,OH3,921,,Pike Bay,44.8654,-81.3315,2003,10,24,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6261
20195405,6262,OMNR,HU,ON,OH3,1121,,Southampton Dock,44.5012,-81.3733,2003,10,25,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6262
20195406,6263,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,10,25,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6263
20195408,6268,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,11,1,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6268
20195409,6270,OMNR,HU,ON,OH3,1220,,Baie Du Dore,44.3489,-81.5543,2003,11,1,t,BNT,GAN,2003,y,12,,,,,,,,19,0,10083,,4118,fs_event: 6270
20195410,6273,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,4,28,t,BNT,GAN,2003,y,17,,,,,,,,108,0,10083,,1200,fs_event: 6273
20195416,6292,OMNR,HU,ON,OH3,1320,,Inverhuron Bay,44.2873,-81.5928,2003,4,24,t,BNT,GAN,2003,y,17,,,,,,,,91,0,10083,,1200,fs_event: 6292
20195417,6295,OMNR,HU,ON,OH3,921,,Pike Bay,44.8654,-81.3315,2003,4,25,t,BNT,GAN,2003,y,17,,,,,,,,91,0,10083,,1200,fs_event: 6295
20195418,6296,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,4,25,t,BNT,GAN,2003,y,17,,,,,,,,108,0,10083,,1200,fs_event: 6296
20195419,6297,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,4,24,t,BNT,GAN,2003,y,17,,,,,,,,91,0,10083,,1200,fs_event: 6297
20195423,6302,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,10,15,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6302
20195424,6303,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,10,14,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10083,,3000,fs_event: 6303
20195425,6304,OMNR,HU,ON,OH3,1121,,Southampton Dock,44.5012,-81.3733,2003,10,14,t,BNT,GAN,2003,y,11,,,,,,,,25,0,10078,,3000,fs_event: 6304
20195426,6305,OMNR,HU,ON,OH3,1220,,Bruce Twp Con 12Invr,44.3762,-81.5246,2003,10,3,t,BNT,GAN,2002,y,11,,,,,,,,25,0,10080,,3000,fs_event: 6305
20195427,6306,OMNR,HU,ON,GB4,1023,,Colpoys Bay,44.7798,-81.1011,2003,9,7,t,BNT,GAN,2003,y,11,,,,,,,,6,0,10084,,15000,fs_event: 6306
20195429,6308,OMNR,HU,ON,OH3,1220,,Baie Du Dore,44.3489,-81.5543,2003,4,27,t,BNT,GAN,2003,y,17,,,,,,,,108,0,10083,,1200,fs_event: 6308
20195430,6310,OMNR,HU,ON,OH3,1419,,Point Clark Shore,44.0736,-81.759,2003,4,27,t,BNT,GAN,2003,y,17,,,,,,,,108,0,10085,,1200,fs_event: 6310
20195431,6312,OMNR,HU,ON,OH3,1220,,Bruce Twp Con 12Invr,44.3762,-81.5246,2003,4,28,t,BNT,GAN,2003,y,17,,,,,,,,108,0,10083,,1200,fs_event: 6312
20195811,7315,OMNR,HU,ON,GB4,1126,,Meaford Boat Launch,44.6104,-80.5903,2003,4,28,t,BNT,GAN,2002,y,16,,,,,,,,57,0,10079,,4514,fs_event: 7315
20195812,7316,OMNR,HU,ON,GB4,1127,,Thornbury Dock,44.5668,-80.4508,2003,4,28,t,BNT,GAN,2002,y,16,,,,,,,,58,0,10079,,4834,fs_event: 7316
20195814,7318,OMNR,HU,ON,GB4,1128,,Collingwood Harbour,44.5091,-80.226,2003,4,26,t,BNT,GAN,2002,y,16,,,,,,,,78,0,10079,,7157,fs_event: 7318
20195815,7319,OMNR,HU,ON,GB4,1129,,Wasaga Beach,44.5325,-80.0094,2003,4,26,t,BNT,GAN,2002,y,16,,,,,,,,79,0,10079,,3973,fs_event: 7319
20195907,9381,OMNR,HU,ON,GB4,1124,,Sutton Point Shore,44.663,-80.9231,2003,9,28,t,BNT,GAN,2003,y,11,,,,,,,,12,0,10086,,29082,fs_event: 9381
32887,,ILDNR,MI,IL,ILL,2703,,"Chicago, Calumet Harbor",,,2003,7,30,t,BNT,PLY,2003,f,7,,,,,,,127,582,99,,,10000,
32888,,ILDNR,MI,IL,ILL,2703,,"Chicago, Jackson Harbor",,,2003,7,30,t,BNT,PLY,2003,f,7,,,,,,,127,582,99,,,10000,
32889,,ILDNR,MI,IL,ILL,2603,,"Chicago, Diversey Harbor",,,2003,7,28,t,BNT,PLY,2003,f,7,,,,,,,127,518,99,,,10000,
32890,,ILDNR,MI,IL,ILL,2603,,"Chicago, Burnham Harbor",,,2003,7,28,t,BNT,PLY,2003,f,7,,,,,,,127,518,99,,,10000,
32891,,ILDNR,MI,IL,ILL,2603,,"Chicago, Belmont Harbor",,,2003,7,28,t,BNT,PLY,2003,f,7,,,,,,,127,518,99,,,10000,
32892,,ILDNR,MI,IL,ILL,2603,,"Chicago, Montrose Harbor",,,2003,7,28,t,BNT,PLY,2003,f,7,,,,,,,127,518,99,,,10000,
32893,,ILDNR,MI,IL,ILL,2302,,North Point Marina,,,2003,7,29,t,BNT,PLY,2003,f,7,,,,,,,127,572,99,,,10000,
32894,,ILDNR,MI,IL,ILL,2302,,Waukegan South Harbor,,,2003,7,29,t,BNT,PLY,2003,f,7,,,,,,,127,572,99,,,10000,
32895,,ILDNR,MI,IL,ILL,2402,,Highland Park,,,2003,7,29,t,BNT,PLY,2003,f,7,,,,,,,127,572,99,,,10000,
32896,,ILDNR,MI,IL,ILL,2503,,"Evanston, Dawes Park",,,2003,7,29,t,BNT,PLY,2003,f,7,,,,,,,127,572,99,,,10000,
